      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
      28275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25030 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41696  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25030 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41694  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25029 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41693  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25029 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41691  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25029 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41690  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25029 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41688  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25029 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41687  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25028 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41685  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25028 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41684  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25028 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41683  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25028 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41681  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25027 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41680  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25027 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41679  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25027 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41678  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25027 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41677  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25027 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41675  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25027 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41674  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25026 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41673  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25026 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41672  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25026 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41671  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25026 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41670  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25026 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41669  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25026 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41668  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25025 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41667  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25025 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41666  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25025 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41665  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25025 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41664  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25025 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41664  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25025 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41663  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25025 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41662  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25024 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41661  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25024 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41660  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25024 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41659  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25024 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41659  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      29975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25024 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41658  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
