      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
       3325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.25973 2099.24111 2365.09361 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.75785  262.54525  707.18224  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.25060 2099.24032 2364.86332 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.73784  262.54416  705.56158  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.24168 2099.23956 2364.63824 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.71827  262.54309  703.98156  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.23296 2099.23881 2364.41825 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.69915  262.54205  702.44107  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.22444 2099.23808 2364.20324 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.68046  262.54103  700.93905  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.21611 2099.23737 2363.99309 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.66219  262.54003  699.47446  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.20796 2099.23667 2363.78769 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.64434  262.53905  698.04630  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.20000 2099.23599 2363.58695 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.62689  262.53810  696.65358  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.19222 2099.23532 2363.39074 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.60984  262.53717  695.29537  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.18461 2099.23467 2363.19897 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.59317  262.53626  693.97074  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.17718 2099.23404 2363.01154 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.57688  262.53537  692.67881  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.16991 2099.23341 2362.82835 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.56096  262.53450  691.41870  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.16281 2099.23281 2362.64930 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.54539  262.53365  690.18958  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       3975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.15587 2099.23221 2362.47430 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.53018  262.53281  688.99064  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.14908 2099.23163 2362.30326 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.51532  262.53200  687.82108  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.14245 2099.23106 2362.13609 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.50079  262.53121  686.68013  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.13597 2099.23051 2361.97271 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.48659  262.53043  685.56705  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.12963 2099.22996 2361.81301 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.47271  262.52967  684.48111  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.12344 2099.22943 2361.65693 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.45914  262.52893  683.42162  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.11738 2099.22891 2361.50439 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.44588  262.52821  682.38788  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.11146 2099.22841 2361.35529 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.43292  262.52750  681.37923  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.10568 2099.22791 2361.20956 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.42026  262.52680  680.39502  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.10003 2099.22743 2361.06713 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.40788  262.52613  679.43463  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.09450 2099.22695 2360.92793 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.39578  262.52547  678.49746  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.08910 2099.22649 2360.79187 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.38395  262.52482  677.58289  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.08382 2099.22604 2360.65889 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.37239  262.52419  676.69037  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.07866 2099.22560 2360.52891 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.36110  262.52357  675.81932  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.07362 2099.22516 2360.40188 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.35006  262.52296  674.96921  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.06869 2099.22474 2360.27772 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.33926  262.52237  674.13950  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.06387 2099.22433 2360.15637 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.32872  262.52180  673.32969  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.05916 2099.22393 2360.03777 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.31841  262.52123  672.53926  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.05455 2099.22353 2359.92185 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.30833  262.52068  671.76773  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.05005 2099.22315 2359.80855 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.29849  262.52014  671.01463  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       4975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.04566 2099.22277 2359.69781 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.28886  262.51962  670.27950  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       5025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.04136 2099.22240 2359.58958 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  286.27946  262.51910  669.56188  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
